,fid,max0,max1,max2,mean0,mean1,mean2,min0,min1,min2,std0,std1,std2
0,t409,228,242,255,46.06353759765625,69.62368774414062,118.48579406738281,1,9,59,30.06980389906744,34.32576138560257,36.0090059616991
0,t41,254,255,255,53.19512939453125,71.00125122070312,179.07662963867188,0,13,6,30.226269879493625,28.873849529753883,52.7085954299235
0,t410,240,253,255,33.0489501953125,43.37359619140625,127.45277404785156,1,1,7,26.04455650339351,31.18727221715141,24.397229145399187
0,t411,223,250,255,51.771636962890625,82.00553894042969,100.58293151855469,0,12,46,26.500872995294614,24.7387716048398,30.009213181641382
0,t412,232,255,255,36.774169921875,49.82545471191406,124.78407287597656,1,6,34,30.31977041989066,36.35986188815099,27.343690126962336
0,t413,228,248,255,44.238250732421875,61.6500244140625,117.108642578125,0,2,60,35.38276074000719,42.27530629358232,29.798633596557057
0,t414,220,248,255,56.517303466796875,88.39900207519531,124.25444030761719,0,13,65,32.882992168881295,32.3866910690728,37.50236324907541
0,t415,233,255,255,44.30226135253906,72.339599609375,99.40216064453125,0,8,57,24.579850066876176,25.599828013525975,32.38565009762314
0,t416,225,253,255,45.963531494140625,67.65463256835938,110.28955078125,0,2,59,32.2945624531781,38.42592181310386,30.475250078979293
0,t418,214,250,255,39.54667663574219,54.83197021484375,126.36238098144531,0,6,36,33.71394133492322,40.26498904626198,30.41846431702499
0,t419,202,239,255,54.01005554199219,79.78152465820312,120.01904296875,0,10,61,33.90105320318956,36.267942814498454,37.24641559623805
0,t42,254,255,255,53.1844482421875,61.2579345703125,181.5537872314453,1,14,10,27.989802108247293,29.18326719226705,50.99004168056815
0,t420,223,254,255,59.77665710449219,87.633544921875,117.75009155273438,0,4,59,38.053925234318626,40.31041230037355,35.55182636348946
0,t421,231,249,255,49.78190612792969,74.19184875488281,121.53594970703125,0,9,61,37.283691691436175,42.04560209005004,34.9203372193776
0,t422,219,252,255,42.21113586425781,58.983306884765625,126.89158630371094,0,7,59,38.827465473414655,45.61288730108483,32.6174805190543
0,t423,228,255,255,43.71746826171875,62.27458190917969,131.47105407714844,0,9,35,37.09101861832577,42.17770609307925,31.415217326366648
0,t424,223,251,255,42.269287109375,60.13623046875,119.88876342773438,0,2,28,35.558359155611264,43.34268536735044,28.92596748478519
0,t425,222,252,255,50.988250732421875,73.3021240234375,127.10707092285156,2,17,34,33.774624569145736,36.44065232304107,30.001593403356615
0,t426,217,255,255,57.16896057128906,63.84562683105469,161.34796142578125,6,10,118,35.62841996750647,40.105103539767256,18.09740418747075
0,t427,213,253,255,50.59553527832031,58.33927917480469,154.0003662109375,1,5,109,37.61884282394848,43.24503525083134,19.689203481924004
0,t428,175,193,242,94.36422729492188,111.07447814941406,155.6625213623047,5,12,77,46.16038779058982,51.395413981905726,20.520751492966614
0,t429,212,255,255,46.18055725097656,56.20428466796875,155.13613891601562,1,7,103,37.008119767724025,41.05245947154817,21.939758834344964
0,t43,254,255,255,63.53407287597656,77.65689086914062,195.00157165527344,7,12,7,27.743983237538654,27.552345214299176,49.180710876918006
0,t430,195,229,255,43.32847595214844,62.20127868652344,149.46417236328125,1,23,106,30.43565357366401,31.174683147333518,23.1246350651859
0,t431,203,237,255,72.70051574707031,84.78350830078125,150.58663940429688,1,5,88,45.351054284702194,52.16560672649172,22.829943720551416
0,t432,200,255,255,42.3267822265625,62.01033020019531,144.86019897460938,0,18,79,32.63469768386737,35.73927455822371,23.452928236796595
0,t433,175,208,255,45.475616455078125,59.63775634765625,142.3639678955078,1,15,90,35.451022688926535,37.92492212591925,22.46809100548175
0,t434,204,240,255,39.62519836425781,51.87605285644531,150.0471649169922,0,6,104,37.297974843419695,40.80847880531025,23.867769023334986
0,t435,185,236,255,111.78492736816406,133.6925506591797,156.3731689453125,5,33,94,31.495880717736515,26.99973444016353,20.152155508710198
0,t436,215,255,255,41.94587707519531,48.50494384765625,146.27932739257812,0,4,93,37.03387983187008,41.55506541790658,23.413095573268176
0,t437,199,238,255,78.64369201660156,88.98941040039062,154.61764526367188,0,3,83,54.016161563241795,60.86470068698152,24.415164648565142
0,t438,213,252,255,43.35188293457031,55.19401550292969,151.61941528320312,1,9,95,37.38187005482559,40.64346749960994,23.723689378847546
0,t439,211,251,255,43.211578369140625,53.90580749511719,150.50381469726562,1,9,91,36.40233814450221,39.397593876843786,21.98958585519178
0,t44,255,255,255,60.122650146484375,67.27598571777344,182.86770629882812,17,25,19,30.452991251761272,33.067092027720214,49.492132469263694
0,t440,208,249,255,51.03456115722656,63.33213806152344,141.68179321289062,0,5,68,40.446161106174294,45.247514241401824,22.291359893150307
0,t441,207,246,255,40.30265808105469,49.636444091796875,145.74794006347656,0,6,75,37.088181813608664,40.70648414584184,23.385072619687293
0,t442,207,246,255,50.66581726074219,62.583282470703125,139.08734130859375,0,4,68,40.36400614032986,45.431009735345334,26.823158705330734
0,t444,207,249,255,49.38127136230469,61.3876953125,141.72201538085938,0,4,69,40.1579785491884,44.83688894280328,22.181729854689944
0,t445,210,248,255,37.91218566894531,49.0582275390625,139.2486114501953,0,6,63,33.46455298651989,36.796006202362776,25.533406944692615
0,t446,208,249,255,38.776611328125,48.530059814453125,138.365478515625,0,4,68,34.23670904071795,38.103796450315635,26.208741542055932
0,t447,218,249,255,57.742156982421875,71.026123046875,143.71055603027344,1,10,76,44.94752171571349,48.02570152065731,21.833837715362176
0,t448,219,250,255,81.41290283203125,95.05506896972656,143.32858276367188,0,3,65,44.437103544308,50.11402285898351,21.504558097369053
0,t449,222,253,255,77.114501953125,93.58465576171875,140.759033203125,0,3,60,43.568663462786986,46.74354163124662,25.678935429603108
0,t45,255,255,255,59.307708740234375,69.0167236328125,180.1163330078125,7,17,3,37.37679360374306,37.63366227836742,55.53555933072265
0,t450,216,254,255,60.16120910644531,72.71945190429688,138.20523071289062,0,7,68,42.543661121133184,47.317807558579496,23.409932239834166
0,t451,204,240,255,60.01934814453125,68.88182067871094,135.0906982421875,0,2,64,42.192648967207624,48.867571831827696,24.063902940042173
0,t452,209,248,255,72.41685485839844,88.57391357421875,139.8692626953125,1,10,62,42.39109994977524,45.64794678643005,27.146657946052503
0,t453,165,210,255,51.7750244140625,67.80728149414062,135.9481964111328,0,7,68,41.35856351913823,44.33952043019684,25.865502462416956
0,t454,218,250,255,72.63954162597656,87.8826904296875,138.84715270996094,0,4,55,42.83202250267638,47.50705901431199,24.56012430634732
0,t455,207,246,255,78.76161193847656,97.68283081054688,133.6911163330078,0,9,21,40.184988778269705,41.77964987521432,31.744948162260425
0,t456,199,244,255,99.55133056640625,118.43852233886719,143.19349670410156,2,11,62,32.51642588494553,33.50373758139475,24.997094944828593
0,t457,199,238,255,51.796234130859375,63.775390625,138.6783447265625,0,8,67,39.96374640943959,44.56765023922014,25.750284287992116
0,t458,210,248,255,95.11955261230469,112.01344299316406,142.65040588378906,2,7,62,36.016679143602936,39.642742655347185,25.030486004722754
0,t459,227,250,255,66.70260620117188,79.3170166015625,141.4667205810547,0,7,68,44.208145915960515,48.754167061844626,25.191981192555218
0,t46,255,255,255,49.064544677734375,68.37326049804688,187.8104705810547,4,9,0,30.89044198068263,30.411509559065703,58.913606249565525
0,t460,220,254,255,94.14527893066406,113.07783508300781,143.24131774902344,4,14,64,36.07610326004966,38.01450712720945,26.02851083834378
0,t461,201,235,255,99.73936462402344,117.56587219238281,142.77420043945312,2,7,65,32.78067678518451,34.81852357860848,24.82483083987439
0,t462,216,249,255,96.42691040039062,115.64741516113281,138.75851440429688,2,7,65,32.790328702920704,34.40580159038456,23.157135692618912
0,t463,205,242,255,72.94160461425781,89.15727233886719,140.2284698486328,0,12,64,43.935522090120465,45.73559376745877,26.097944238886694
0,t464,204,246,255,60.32746887207031,77.32986450195312,148.91461181640625,1,19,94,44.28933970413043,45.42568249173631,24.803695282727833
0,t465,211,249,255,43.285308837890625,57.59808349609375,149.7240753173828,0,10,99,36.58317084269875,38.52217187308109,22.388243592135844
0,t466,216,254,255,44.157318115234375,56.25152587890625,144.65365600585938,0,9,71,37.193546410167805,40.196101305620346,25.740310381822642
0,t467,213,255,255,41.502166748046875,52.216217041015625,141.74234008789062,0,8,69,34.997985714813154,38.884448939541365,25.639763621320533
0,t468,220,255,255,52.602874755859375,65.52571105957031,149.77780151367188,1,12,92,40.37283072173388,43.039280302997746,24.94609005111889
0,t469,249,255,255,58.10514831542969,68.47793579101562,138.12039184570312,0,3,68,43.963920092293485,49.669881914704426,23.78805869070106
0,t47,254,255,255,63.38787841796875,71.99900817871094,198.74758911132812,0,9,1,41.336938253228595,30.481257683027813,54.91159840887441
0,t470,210,252,255,45.46934509277344,54.42973327636719,156.3251953125,2,8,114,34.42614235667161,39.172841894349936,21.06713578460373
0,t471,214,250,255,41.62837219238281,50.043060302734375,145.5604248046875,0,6,101,30.39769559577416,34.65981935110097,22.121857920762803
0,t472,216,255,255,39.40412902832031,50.65992736816406,157.0500030517578,0,7,111,33.31691476912818,35.87339727058208,20.561202503765912
0,t473,215,251,255,40.105133056640625,51.7576904296875,151.15863037109375,0,8,101,37.843766860666285,39.747020705565085,22.635307831441494
0,t474,218,255,255,84.84284973144531,103.69674682617188,152.6309356689453,0,8,97,43.90952023474228,46.06264495146444,19.82689076859548
0,t475,213,254,255,39.19384765625,51.470245361328125,147.72142028808594,0,9,95,32.500466530459136,35.76651280726074,22.165704719945296
0,t476,213,251,255,40.210296630859375,48.30458068847656,146.520751953125,0,6,88,34.21909908404843,37.40588843044901,24.253177325292175
0,t477,207,241,255,41.22251892089844,49.02101135253906,147.1390838623047,0,5,95,34.9823001262329,38.90218471234208,22.780665009647667
0,t478,207,251,255,47.82763671875,61.13737487792969,144.5015411376953,1,11,92,36.94609865322993,38.939141588506416,23.815953552629136
0,t479,217,253,255,79.5047607421875,92.37623596191406,142.37620544433594,0,3,81,48.847116699503005,55.808678391716676,24.439775102011357
0,t48,252,255,255,54.7940673828125,64.78851318359375,186.8470001220703,1,5,2,35.311520989738476,34.74309988171665,53.57503785577117
0,t480,253,253,255,38.273651123046875,49.54833984375,148.4124298095703,0,7,72,28.80548694602507,31.342173843841035,20.35591193126815
0,t481,209,254,255,43.935211181640625,54.11073303222656,141.9212188720703,0,8,86,37.976172939099875,40.80154125264243,24.351946684563586
0,t482,219,254,255,49.49407958984375,61.04634094238281,144.42117309570312,0,5,75,42.456487250776014,46.49123837569328,22.792433108869353
0,t483,213,250,255,47.68711853027344,56.174407958984375,144.1378631591797,1,6,88,42.420353723130034,46.575690330517205,26.025468942294452
0,t484,213,248,255,49.27067565917969,58.04966735839844,144.20445251464844,0,7,90,42.024316103766466,46.449022686904286,25.171435373533637
0,t485,215,254,255,90.47029113769531,106.9461669921875,147.43072509765625,1,7,79,39.028413283259304,43.8355678418009,20.845552057633654
0,t486,221,255,255,58.28472900390625,66.05413818359375,148.97802734375,0,4,76,46.33810741631109,51.99886084815989,21.761007521590564
0,t487,215,252,255,47.91162109375,61.51969909667969,146.43385314941406,0,10,83,42.89053928109586,45.02702987449469,24.165313797912482
0,t488,218,255,255,48.58189392089844,64.85629272460938,153.15316772460938,1,14,48,42.259658066291315,43.4615319939146,21.945638772487644
0,t489,216,254,255,72.03791809082031,85.54055786132812,151.14468383789062,0,5,51,50.997841998582,55.29444833066604,20.382876172168242
0,t49,254,255,255,50.89930725097656,67.92359924316406,186.21165466308594,0,7,4,31.927547575688195,34.09307563293214,50.740549064520614
0,t490,222,254,255,59.1632080078125,69.19129943847656,142.28712463378906,0,3,35,47.50469438780348,53.67103783334031,22.032185740242003
0,t491,212,252,255,56.283355712890625,68.91523742675781,145.57308959960938,0,7,80,44.17979976299764,48.056611396605376,23.332631240721803
0,t492,221,250,255,80.18572998046875,94.71737670898438,147.59129333496094,0,3,88,43.44186819289887,49.125069771272656,22.280165137282307
0,t493,220,253,255,91.64027404785156,109.69638061523438,147.26002502441406,1,11,78,40.090488023093215,42.82932824303533,20.920365946309325
0,t494,213,248,255,98.31500244140625,117.59400939941406,145.50003051757812,3,13,63,32.98666785056931,35.572823806671266,21.729948074250327
0,t495,173,193,254,112.96275329589844,131.5593719482422,147.1098175048828,13,22,75,20.49420980448336,21.554307696932128,17.352950404685
0,t496,217,254,255,98.37669372558594,116.14476013183594,149.92047119140625,1,5,86,37.71161191527401,42.23188197527048,21.812836301415587
0,t497,207,247,255,95.91778564453125,112.46900939941406,149.58901977539062,1,9,69,39.60561246095276,41.87727829078214,21.898538764952704
0,t498,205,240,255,97.3370361328125,115.67813110351562,146.13104248046875,3,12,66,35.53487596802819,37.034446249501634,24.809388274793967
0,t499,225,255,255,111.50535583496094,129.74420166015625,148.4217071533203,9,19,68,24.37482037447021,25.53873203694804,20.807594717210964
0,t5,255,245,255,48.828857421875,46.08062744140625,134.39442443847656,5,4,7,33.444338994871615,34.58223134150671,36.70148977695162
0,t50,251,254,255,55.077301025390625,59.795654296875,188.8978271484375,3,8,4,32.35578268991889,34.2477945110159,52.489186050663214
0,t500,197,239,255,91.37956237792969,108.30915832519531,145.76268005371094,0,8,63,39.66484370111494,42.571445710188755,25.740627312733743
0,t501,201,241,255,95.62442016601562,113.28900146484375,144.52999877929688,0,8,65,36.5179824381195,38.527170143125,25.899917184822474
0,t502,183,222,255,108.43370056152344,127.04222106933594,145.84608459472656,8,17,62,25.748083522236204,26.872540929892825,21.372595027902683
0,t503,204,247,255,93.37200927734375,110.76083374023438,145.70758056640625,1,7,67,38.96065207204341,41.57737437008205,27.027967894239556
0,t504,202,245,255,97.60270690917969,115.97434997558594,144.1125946044922,4,14,52,35.13203868563246,36.15209111589306,25.304776793778856
0,t505,220,249,255,100.66598510742188,119.73951721191406,143.024658203125,4,18,64,32.47956473627357,32.71225253225025,25.003501998477383
0,t506,152,183,253,108.03370666503906,126.68132019042969,142.63821411132812,16,29,64,23.704892191011748,24.42392531161227,22.42531484141043
0,t507,202,236,255,101.72164916992188,119.80314636230469,143.29965209960938,1,8,67,32.247083505251936,34.0882843456043,24.491158094915342
0,t508,211,236,255,89.37910461425781,107.67808532714844,133.34622192382812,0,7,21,39.1435666905915,40.06440500688495,35.44854579779386
0,t509,223,240,255,98.52883911132812,114.72897338867188,136.5099639892578,1,7,25,44.603729648753536,43.72146565732203,37.56841405302002
0,t51,253,255,255,51.936553955078125,60.71266174316406,180.92112731933594,3,16,15,27.726058995142424,28.867755230929166,38.88030465432763
0,t510,191,233,255,68.341064453125,82.38624572753906,145.0518035888672,0,7,66,45.51074134340931,49.56551148346843,26.498712221003853
0,t511,205,238,255,71.06413269042969,84.85421752929688,144.89552307128906,0,3,63,45.93109268039898,50.72902380406914,27.351714701198922
0,t512,212,247,255,69.37568664550781,85.11122131347656,144.71665954589844,0,12,49,43.76869111390767,46.71294485839918,29.67756660786423
0,t513,174,212,255,112.56036376953125,130.81739807128906,149.96485900878906,8,21,72,24.00862195622257,24.826406523234894,18.61199868937444
0,t514,199,239,255,97.04570007324219,113.21528625488281,152.44662475585938,2,9,92,38.93174720813478,42.419713473331164,21.199233970980174
0,t515,211,248,255,65.65861511230469,77.60971069335938,149.1902618408203,0,4,86,47.24227683849309,51.912499855989765,24.45901942769875
0,t52,218,249,255,50.619110107421875,64.49949645996094,185.8214874267578,0,3,1,31.72794476549144,32.76952356307816,40.760135926497426
0,t53,226,238,255,51.13496398925781,63.88581848144531,208.78553771972656,0,4,4,43.217503901616666,41.02723135258764,38.73185664208515
0,t54,234,241,255,54.71409606933594,78.39628601074219,207.93368530273438,0,3,1,45.451678096406354,42.77391678099328,32.47170770211193
0,t55,206,235,255,47.640594482421875,63.95892333984375,194.40296936035156,0,3,5,33.03389653597825,34.174282925750475,42.026135438658706
0,t56,252,254,255,50.00541687011719,65.69450378417969,204.17922973632812,0,5,9,35.65419861989404,36.38646958370956,47.983350531359186
0,t57,209,228,255,46.8660888671875,59.479644775390625,197.760498046875,0,9,15,29.63902415510846,29.902511084538116,33.33262127423697
0,t58,239,253,255,46.786529541015625,61.88023376464844,212.67190551757812,0,7,25,46.49889668593896,46.21260810240013,27.424710866661464
0,t59,219,254,255,51.21722412109375,63.64129638671875,187.61798095703125,0,6,4,40.84783716112472,44.33846970939507,32.23244211781887
0,t6,255,252,255,61.29377746582031,61.16656494140625,145.2085723876953,4,4,12,52.23805953156968,41.37132662268259,40.1375207158385
0,t60,213,247,255,59.67570495605469,79.97463989257812,197.3224639892578,0,3,2,39.911453040738884,43.23986906815245,37.07500677611893
0,t61,248,232,255,38.10560607910156,49.57502746582031,146.59579467773438,0,1,59,52.29729545709381,54.17238723375574,20.51852123717928
0,t62,255,255,255,42.19541931152344,60.686767578125,161.24691772460938,0,8,58,64.65527582140307,59.68090348815756,21.830196296826486
0,t63,227,234,254,42.081451416015625,59.07281494140625,149.4505157470703,0,8,52,51.74276007716594,52.653046738026546,20.215819920032448
0,t64,238,234,255,39.639495849609375,55.49566650390625,147.31056213378906,0,7,59,53.20237883920351,53.850895884548365,21.826156452347387
0,t65,250,245,255,32.14323425292969,46.57044982910156,155.29302978515625,0,1,5,51.55975674225837,52.861507739040384,24.13142037806685
0,t66,255,255,255,30.575042724609375,41.37983703613281,137.98439025878906,2,4,59,28.41621180669582,31.170938983014576,29.910918928633993
0,t67,255,255,255,34.32124328613281,54.209228515625,157.9222412109375,0,5,64,39.735780845928836,40.579125063371166,38.40742832122988
0,t68,255,255,255,42.81275939941406,69.26748657226562,161.34555053710938,0,8,45,45.18070801918357,43.27570244519509,44.42590861811443
0,t69,255,251,251,35.35162353515625,49.03117370605469,146.39828491210938,0,6,60,29.50465826652938,32.12900795769391,35.61588124438777
0,t7,255,249,255,56.358917236328125,73.95010375976562,143.5797882080078,0,1,8,46.91943784722797,42.59444620514996,44.940363177042094
0,t70,255,255,255,28.279617309570312,43.503814697265625,131.53477478027344,0,1,59,27.674674690299426,33.36284494319908,37.848198046963304
0,t71,255,255,255,40.16331481933594,52.75103759765625,145.90798950195312,1,2,63,41.590476266654704,43.4619338753928,28.27587493613923
0,t72,255,255,255,34.94599914550781,47.43476867675781,142.6602325439453,2,4,59,37.372011381039556,38.78415422749407,27.791656679669366
0,t73,255,255,255,34.63984680175781,47.579193115234375,149.74960327148438,0,3,65,35.48177381346884,37.43596399947035,32.638306455827646
0,t74,255,255,255,29.757186889648438,42.520782470703125,144.23654174804688,0,5,61,31.33682642829603,33.69753718996375,29.385960682075076
0,t75,255,255,255,33.65678405761719,44.4375,141.65301513671875,0,2,61,35.69114247856592,36.79321778866508,26.786431878909923
0,t76,255,255,255,45.45304870605469,56.68031311035156,137.50827026367188,6,10,66,35.936833708766606,37.87176867306802,34.76137691688041
0,t77,255,255,255,38.55894470214844,50.363037109375,128.21641540527344,1,6,62,39.61860529020714,39.29103822153299,32.59703100534727
0,t78,255,255,255,46.38362121582031,59.40480041503906,153.52114868164062,3,7,68,42.511893796697855,45.69716742183116,29.994239429008218
0,t79,255,255,251,32.9552001953125,43.46678161621094,141.24147033691406,0,3,64,37.222394192906364,38.50705479645999,23.83186949699705
0,t8,255,242,255,55.14971923828125,60.045013427734375,131.3003692626953,7,5,16,37.19465098221451,34.727541731304946,41.54659334781803
0,t80,255,255,255,36.42695617675781,51.55120849609375,142.8700714111328,0,3,61,38.0068948090688,40.82345460101364,29.400387616895614
0,t82,255,255,255,54.05706787109375,62.05674743652344,148.7131805419922,0,3,67,68.20534595178461,63.161078020222945,34.646101522211346
0,t83,255,255,255,40.60728454589844,52.24345397949219,165.42330932617188,0,1,81,60.1807478124237,55.55965024995364,30.427330258273013
0,t84,255,255,255,39.88499450683594,54.934051513671875,163.8745574951172,0,3,65,60.70467192109735,54.25341574757826,28.414840554085494
0,t85,255,255,253,40.702789306640625,54.4178466796875,164.9130859375,0,3,61,60.45435937478025,54.14655446518368,29.673131015221852
0,t86,255,255,251,34.955841064453125,48.42808532714844,163.6223907470703,0,2,83,54.388051847602284,48.97042718249534,28.97258865389432
0,t87,255,255,254,29.569931030273438,42.60517883300781,157.63522338867188,0,4,78,50.474742881734194,47.646537977191116,24.942681377181437
0,t88,255,255,254,39.47703552246094,50.977874755859375,146.11013793945312,0,5,45,45.3555599952893,43.01829138320364,26.606072667505625
0,t89,255,255,254,45.45707702636719,61.73182678222656,167.3814239501953,0,4,67,58.33735377408265,52.4578001690823,28.240878510012532
0,t9,255,254,255,63.09681701660156,61.7303466796875,156.19540405273438,0,0,12,44.82347148342761,40.15587850298646,41.26822988359114
0,t90,255,255,255,39.51628112792969,52.164031982421875,148.93077087402344,0,0,34,45.79698838706825,43.98004090550347,26.809948326626046
0,t91,255,255,253,40.74273681640625,50.58697509765625,141.22955322265625,0,0,46,49.04991169846306,47.953117401640455,26.183264954309603
0,t93,255,255,255,48.73408508300781,56.92144775390625,143.9108428955078,0,0,81,54.79423775843067,54.25526643327637,29.458885910566497
0,t94,255,255,255,39.25086975097656,51.33921813964844,151.37319946289062,2,6,87,45.275578716490884,43.82388707813059,23.23580278886291
0,t95,255,255,255,35.11335754394531,42.62870788574219,123.15959167480469,0,0,58,49.2000430823046,48.860209825603725,28.209610639391038
0,t96,255,255,255,35.712127685546875,46.374908447265625,126.07388305664062,0,0,62,45.79262587321845,47.71091231428348,29.111930896833144
0,t97,255,255,255,33.691192626953125,38.627777099609375,118.09962463378906,0,0,63,47.9998217192175,47.02085381271258,26.012673018625826
0,t98,255,255,255,33.924774169921875,41.112518310546875,122.98931884765625,0,0,52,44.53893764793802,43.60016933897854,26.53257980646477
0,t99,255,255,255,39.12794494628906,46.00665283203125,126.94744873046875,0,0,57,53.709443470929116,51.68701512608484,29.367537442794116
